datasheet_id,project_code,trap_unique_id,location_name,site,utm_easting,utm_northing,latitude,longitude,trap_style,trapping_year,trapping_month,season,start_datetime,end_datetime,elapsed_time_hours,target,prev_capture,usgs_id,cam_name,bait,trap_condition,foil_crush,comments,observers,doi_id,tegu_mass_g,tegu_svl_mm,tegu_tl_mm,sex,tail_regen,proof2_questions,source_file,source_sheet,source_year,row_number
,TEGUTRAP2019,0,31W.05,L-31WS,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2891
,TEGUTRAP2019,0,31W.06,L-31WN,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2892
,TEGUTRAP2019,0,31W.07,L-31WN,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2893
,TEGUTRAP2019,0,31W.08,L-31WN,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2894
,TEGUTRAP2019,0,31W.09,L-31WN,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2895
,TEGUTRAP2019,0,31W.10,L-31WN,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2896
,TEGUTRAP2019,0,ARO.01,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2897
,TEGUTRAP2019,0,ARO.02,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2898
,TEGUTRAP2019,0,ARO.03,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2899
,TEGUTRAP2019,0,ARO.04,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2900
,TEGUTRAP2019,0,ARO.05,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2901
,TEGUTRAP2019,0,ARO.06,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2902
,TEGUTRAP2019,0,ARO.07,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2903
,TEGUTRAP2019,0,ARO.08,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2904
,TEGUTRAP2019,0,ARO.09,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,0,0,NA,Damaged,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2905
,TEGUTRAP2019,0,ARO.10,AERO,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2906
,TEGUTRAP2019,0,ENP.01,EVER,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2907
,TEGUTRAP2019,0,ENP.02,EVER,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2908
,TEGUTRAP2019,0,ENP.03,EVER,,,,,XS2DM2,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2909
,TEGUTRAP2019,0,ENP.04,EVER,,,,,XS2DM2,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2910
,TEGUTRAP2019,0,ENP.05,EVER,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2911
,TEGUTRAP2019,0,ENP.06,EVER,,,,,SL,,,,,2019-03-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2912
,TEGUTRAP2019,0,110.01,C-110E,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2913
,TEGUTRAP2019,0,110.02,C-110E,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2914
,TEGUTRAP2019,0,110.03,C-110E,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2915
,TEGUTRAP2019,0,110.04,C-110E,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2916
,TEGUTRAP2019,0,111.02,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2917
,TEGUTRAP2019,0,111.03,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2918
,TEGUTRAP2019,0,111.04,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2919
,TEGUTRAP2019,0,111.05,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2920
,TEGUTRAP2019,0,111.06,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2921
,TEGUTRAP2019,0,111.07,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2922
,TEGUTRAP2019,0,111.08,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2923
,TEGUTRAP2019,0,111.09,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2924
,TEGUTRAP2019,0,111.10,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2925
,TEGUTRAP2019,0,111.11,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2926
,TEGUTRAP2019,0,111.12,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2927
,TEGUTRAP2019,0,111.13,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2928
,TEGUTRAP2019,0,111.14,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2929
,TEGUTRAP2019,0,111.15,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2930
,TEGUTRAP2019,0,111.16,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2931
,TEGUTRAP2019,0,111.17,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2932
,TEGUTRAP2019,0,111.18,C-111SW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2933
,TEGUTRAP2019,0,111.19,C-111SE,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2934
,TEGUTRAP2019,0,111.20,C-111SE,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2935
,TEGUTRAP2019,0,111.21,C-111SE,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2936
,TEGUTRAP2019,0,111.22,C-111SE,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2937
,TEGUTRAP2019,0,111.23,C-111SE,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2938
,TEGUTRAP2019,0,111.25,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2939
,TEGUTRAP2019,0,111.25.1,C-111SW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2940
,TEGUTRAP2019,0,111.26,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2941
,TEGUTRAP2019,0,111.27,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2942
,TEGUTRAP2019,0,111.28,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2943
,TEGUTRAP2019,0,111.29,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2944
,TEGUTRAP2019,0,111.30,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2945
,TEGUTRAP2019,0,111.31,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2946
,TEGUTRAP2019,0,111.32,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2947
,TEGUTRAP2019,0,111.33,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2948
,TEGUTRAP2019,0,111.34,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2949
,TEGUTRAP2019,0,111.35,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2950
,TEGUTRAP2019,0,111.36,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2951
,TEGUTRAP2019,0,111.37,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2952
,TEGUTRAP2019,1,111.38,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,0,0,NA,Damaged,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2953
,TEGUTRAP2019,0,111.39,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2954
,TEGUTRAP2019,0,111.40,C-111SE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2955
,TEGUTRAP2019,0,111.41,C-111SE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2956
,TEGUTRAP2019,0,111.44,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2957
,TEGUTRAP2019,0,111.45,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2958
,TEGUTRAP2019,0,111.46,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2959
,TEGUTRAP2019,0,111.47,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2960
,TEGUTRAP2019,0,111.48,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2961
,TEGUTRAP2019,0,111.49,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2962
,TEGUTRAP2019,0,111.50,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2963
,TEGUTRAP2019,0,111.51.1,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2964
,TEGUTRAP2019,0,111.52,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2965
,TEGUTRAP2019,0,111.53,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2966
,TEGUTRAP2019,0,111.54,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2967
,TEGUTRAP2019,0,111.55,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2968
,TEGUTRAP2019,0,111.56,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2969
,TEGUTRAP2019,0,111.57,C-111N,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2970
,TEGUTRAP2019,0,11E.01,C-111EE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2971
,TEGUTRAP2019,0,11E.02,C-111EE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2972
,TEGUTRAP2019,0,11E.03,C-111EE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2973
,TEGUTRAP2019,0,11E.04,C-111EE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2974
,TEGUTRAP2019,0,11E.05,C-111EE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2975
,TEGUTRAP2019,0,11E.06,C-111EE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2976
,TEGUTRAP2019,0,11E.07,C-111EE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2977
,TEGUTRAP2019,0,11E.08,C-111EE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2978
,TEGUTRAP2019,0,11E.09,C-111EE,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2979
,TEGUTRAP2019,0,11E.10,C-111EE,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2980
,TEGUTRAP2019,0,11E.11,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2981
,TEGUTRAP2019,0,11E.12,C-111EW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,0,0,NA,Damaged,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2982
,TEGUTRAP2019,0,11E.13,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2983
,TEGUTRAP2019,0,11E.14,C-111EW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2984
,TEGUTRAP2019,0,11E.15,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2985
,TEGUTRAP2019,0,11E.16,C-111EW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2986
,TEGUTRAP2019,0,11E.17,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2987
,TEGUTRAP2019,0,11E.18,C-111EW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2988
,TEGUTRAP2019,0,11E.19,C-111EW,,,,,XS2DM2,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2989
,TEGUTRAP2019,1,11E.20,C-111EW,,,,,SM,,,,,2019-03-29T00:00:00Z,24,,,,NA,0,0,NA,Damaged,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2990
,TEGUTRAP2019,0,31W.01,L-31WS,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2991
,TEGUTRAP2019,0,31W.02,L-31WS,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2992
,TEGUTRAP2019,0,31W.03,L-31WS,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2993
,TEGUTRAP2019,0,31W.04,L-31WS,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2994
,TEGUTRAP2019,0,31W.05,L-31WS,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2995
,TEGUTRAP2019,0,31W.06,L-31WN,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2996
,TEGUTRAP2019,0,31W.07,L-31WN,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2997
,TEGUTRAP2019,0,31W.08,L-31WN,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2998
,TEGUTRAP2019,0,31W.09,L-31WN,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,2999
,TEGUTRAP2019,0,31W.10,L-31WN,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,3000
,TEGUTRAP2019,0,ARO.01,AERO,,,,,SL,,,,,2019-03-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; MMC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,3001
